Price,Open,High,Low,Close,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.74795558852689,28.779351923337583,28.50575382486845,28.519208908081055,147544800
2015-06-15,28.2792526425688,28.53490951126304,28.191791172277195,28.463146209716797,175955600
2015-06-16,28.487810319587197,28.671703856489906,28.339799283041987,28.615638732910156,125976400
2015-06-17,28.642551732611967,28.678432523406265,28.42277568672391,28.548362731933594,131672400
2015-06-18,28.53266071133836,28.77486072165929,28.530417627537975,28.678428649902344,141628800
2015-06-19,28.640311537864434,28.664980332574395,28.346530796646586,28.391382217407227,218867600
2015-06-22,28.590979427448673,28.718807883182006,28.499033483977787,28.617891311645508,136157200
2015-06-23,28.588737953787156,28.617891211669278,28.454180244245425,28.48781967163086,121075600
2015-06-24,28.52818757051263,29.1090233500807,28.508004940008107,28.730022430419922,221123600
2015-06-25,28.898214238033376,28.974462002785604,28.593219757080078,28.593219757080078,127752400
2015-06-26,28.631341401831552,28.703104702860742,28.37120007721526,28.42502212524414,176267200
2015-06-29,28.135722600023964,28.362226187922754,27.9159482644552,27.927160263061523,196645600
2015-06-30,28.160399867882457,28.283743866478435,28.00117506758643,28.129003524780273,177482800
2015-07-01,28.458661059520214,28.467631685866746,28.254583159823643,28.391382217407227,120955200
2015-07-02,28.35325809061674,28.411566305873087,28.205245323651862,28.355501174926758,108844000
2015-07-06,28.019116463566508,28.308412807283318,27.99893212234458,28.256832122802734,112241600
2015-07-07,28.232156870279997,28.290465084850297,27.75672394949908,28.187305450439453,187787200
2015-07-08,27.915952120650502,27.951832916507765,27.480886135691033,27.487613677978516,243046400
2015-07-09,27.774658562965005,27.821753055832378,26.73633321419223,26.92695426940918,314380000
2015-07-10,27.34632895241307,27.774665665244626,27.182618016416786,27.64683723449707,245418000
2015-07-13,28.039291109060375,28.20300203312256,27.880066353313264,28.18057632446289,165762000
2015-07-14,28.265798938111953,28.339805327655316,28.04153839596029,28.16936683654785,127072400
2015-07-15,28.194035260924476,28.51472790040736,28.162638922315423,28.44072151184082,134596800
2015-07-16,28.647045148045464,28.833183545449785,28.55958366135526,28.819725036621094,144889600
2015-07-17,28.947557707023567,29.06865692138672,28.774876092555576,29.06865692138672,184658800
2015-07-20,29.37139226817738,29.819913181278427,29.3108409867647,29.618080139160156,235600800
2015-07-21,29.79300803818115,29.808704493372357,29.225629261326237,29.322059631347656,307025600
2015-07-22,27.35754306093514,28.14469804304387,27.35754306093514,28.081905364990234,461802400
2015-07-23,28.301676544929254,28.50126826806808,28.046019692572283,28.06844711303711,203998000
2015-07-24,28.10432659122713,28.198515593273896,27.785877082799374,27.920433044433594,168649200
2015-07-27,27.604228283454344,27.72084471917167,27.386697002890582,27.5324649810791,177822000
2015-07-28,27.669265747070312,27.788125274515522,27.48313079290029,27.669265747070312,134472400
2015-07-29,27.6176848745722,27.696175718624897,27.42033451127161,27.581802368164062,148046800
2015-07-30,27.431550570271163,27.487615708103714,27.29475149708196,27.442764282226562,134513200
2015-07-31,27.494346100488766,27.503316728788384,27.115346892921167,27.202808380126953,171540000
2015-08-03,27.247663055115094,27.487621830042226,26.35510510920601,26.561426162719727,279904000
2015-08-04,26.332672551481785,26.395465229773528,25.397506497696607,25.709228515625,496554400
2015-08-05,25.330226052420674,26.337157058984335,25.139604945068488,25.87966537475586,397250400
2015-08-06,26.125218009291764,26.24461383155651,25.70845839090312,25.935985565185547,211612000
2015-08-07,25.812080135836588,26.188289996847722,25.794057674314534,26.02383804321289,154681600
2015-08-10,26.25136763075824,27.03082106695544,26.25136763075824,26.96999740600586,219806400
2015-08-11,26.539720859965033,26.62307346004317,25.530487021354794,25.566530227661133,388331200
2015-08-12,25.350269023636592,26.00131552501816,24.696969284478392,25.960765838623047,404870000
2015-08-13,26.140987830195527,26.22208720540937,25.80307433971014,25.940492630004883,194143200
2015-08-14,25.7535091599831,26.201807168640773,25.683674266822425,26.122961044311523,171718000
2015-08-17,26.140984058837454,26.50367795712996,26.019335013566987,26.393293380737305,163538800
2015-08-18,26.22884251425318,26.456371389120584,26.134227159098433,26.244611740112305,138242800
2015-08-19,26.15450812020096,26.24912350060166,25.834617042436395,25.908958435058594,193146000
2015-08-20,25.699446416189495,25.760270085103105,25.14752004564438,25.377302169799805,274006400
2015-08-21,24.87719222095423,25.20834772970555,23.800374797066915,23.82515525817871,513102000
2015-08-24,21.37190258449829,24.50999261195931,20.725360818487818,23.230426788330078,648825200
2015-08-25,25.030374333971082,25.030374333971082,23.316026724282544,23.370092391967773,414406400
2015-08-26,24.12477114470164,24.75554372046111,23.665210281431083,24.71048927307129,387098400
2015-08-27,25.282688478565206,25.510215661293543,24.784827749607206,25.438127517700195,338464400
2015-08-28,25.26916741714831,25.52598150204368,25.127244386669297,25.52147674560547,212657600
2015-08-31,25.23762856965074,25.80081764500211,25.230870575741193,25.402080535888672,224917200
2015-09-01,24.814113009473044,25.203838918636777,24.185593744331104,24.266693115234375,307383600
2015-09-02,24.832128965348524,25.307458877563477,24.584324442139714,25.307458877563477,247555200
2015-09-03,25.341251610932606,25.406581740787164,24.78932708172592,24.86366844177246,212935600
2015-09-04,24.548278347756543,24.881685218144067,24.444651795137926,24.615859985351562,199985200
2015-09-08,25.174553053571653,25.35702577403771,24.85240881599428,25.30070686340332,219374400
2015-09-09,25.627358864892383,25.685929297421087,24.728507768495984,24.81411361694336,340043200
2015-09-10,24.841143086181784,25.519223217061295,24.757792202650027,25.359277725219727,251571200
2015-09-11,25.1835626411939,25.728729248046875,25.176804647353713,25.728729248046875,199662000
2015-09-14,26.26263106265057,26.33246595185797,25.8751567379195,25.976530075073242,233453600
2015-09-15,26.116199358010316,26.251364368994526,25.776032734038903,26.195045471191406,173364800
2015-09-16,26.188289794031913,26.25361992750602,26.00581709900472,26.224334716796875,148694000
2015-09-17,26.05537569400432,26.242353128410066,25.61834049724092,25.663394927978516,256450400
2015-09-18,25.278180495144515,25.749007497654606,25.201587599083467,25.55752182006836,297141200
2015-09-21,25.607087149892813,25.99005685232968,25.60483563047968,25.954011917114258,200888000
2015-09-22,25.54174482288398,25.721965975649184,25.34800768521209,25.54625129699707,201384800
2015-09-23,25.598074476907932,25.843625857785497,25.523734809960608,25.753515243530273,143026800
2015-09-24,25.512463984282117,26.019334129665207,25.31422205727026,25.906696319580078,200878000
2015-09-25,26.23109725999836,26.287416172549907,25.6859288802746,25.84136962890625,224607600
2015-09-28,25.647622312647144,25.809820991792808,25.329984664916992,25.329984664916992,208436000
2015-09-29,25.417847760518285,25.571035245704575,24.298227691854485,24.568557739257812,293461600
2015-09-30,24.818611556340024,25.127239736095433,24.494215872610788,24.847898483276367,265892000
2015-10-01,24.570810329695384,24.694712600744314,24.174324781055287,24.685701370239258,255716400
2015-10-02,24.332017062525257,25.007843835452338,24.2283904969224,24.86591911315918,232079200
2015-10-05,24.753290973996823,25.088952972969036,24.570818224112635,24.956039428710938,208258800
2015-10-06,24.922250001462853,25.17230616524987,24.728512762515845,25.075437545776367,192787200
2015-10-07,25.172303874166982,25.179061869537946,24.64741284865665,24.956039428710938,187062400
2015-10-08,24.8231195509859,24.8231195509859,24.377073095304482,24.667678833007812,247918400
2015-10-09,24.78031535964068,25.293943439373155,24.66542432536903,25.25790023803711,211064400
2015-10-12,25.395324914925443,25.399829671713846,25.10471911864385,25.140762329101562,121868800
2015-10-13,24.965049374900644,25.3322480937654,24.933510918984258,25.18356704711914,132197200
2015-10-14,25.070929128996422,25.12274156980573,24.681201469747595,24.8276309967041,177849600
2015-10-15,24.989821102803745,25.25339312887528,24.890699293867574,25.19932746887207,150694000
2015-10-16,25.1813061227652,25.23086702942477,24.899711624668942,25.014602661132812,156930400
2015-10-19,24.96053567375287,25.174546793459054,24.805094969065777,25.170042037963867,119036800
2015-10-20,25.082193894109295,25.719724493910846,24.965051294372753,25.629613876342773,195871200
2015-10-21,25.681425067053965,26.037361019949046,25.613841682022336,25.62735939025879,167180800
2015-10-22,25.755762723263192,26.01933479309082,25.703948573067606,26.01933479309082,166616400
2015-10-23,26.289663853653483,26.859612609192745,26.206312975224012,26.825820922851562,237467600
2015-10-26,26.600550602498927,26.611813354377695,25.888678685031568,25.969778060913086,265335200
2015-10-27,25.996816185549697,26.253630346662884,25.67917662281027,25.80533218383789,279537600
2015-10-28,26.341477712421575,26.87538153833908,26.145487308769606,26.868621826171875,342205600
2015-10-29,26.74021484655075,27.188514558438914,26.643346263230594,27.152469635009766,204909200
2015-10-30,27.256098986176504,27.307913139200902,26.909174297082142,26.920438766479492,197461200
2015-11-02,27.213298385919117,27.33945219612116,26.945219820523008,27.29890251159668,128813200
2015-11-03,27.211047257706316,27.819290854009132,27.19077155451388,27.612037658691406,182076000
2015-11-04,27.738184316722403,27.893625032434624,27.39801939442772,27.483623504638672,179544400
2015-11-05,27.56733873257362,27.7573811961997,27.18951841429212,27.356935501098633,158210800
2015-11-06,27.399917804621726,27.558285063713978,27.28906072325715,27.38860511779785,132169200
2015-11-09,27.365979628413648,27.558283208961264,27.160102205449874,27.277746200561523,135485600
2015-11-10,26.447445892916978,26.71214617404694,26.25740347046507,26.418033599853516,236511600
2015-11-11,26.327545408514624,26.56509633666233,26.065106220000256,26.268722534179688,180872000
2015-11-12,26.302654540105202,26.429348347574205,26.16464804579489,26.180484771728516,130102400
2015-11-13,26.062832924110904,26.14654229929398,25.399950020948157,25.415786743164062,183249600
2015-11-16,25.19860076787428,25.84564705404138,25.112630222732484,25.832073211669922,152426800
2015-11-17,25.999490327526974,26.028902620835975,25.637506812779492,25.721216201782227,110467600
2015-11-18,26.189533964920045,26.580928065036172,26.130711101650345,26.535680770874023,186698800
2015-11-19,26.61485511794914,27.09222132701623,26.41576467655652,26.87276840209961,173183200
2015-11-20,26.967799735358497,27.130692765780022,26.88861610281296,26.99042510986328,137148400
2015-11-23,26.983639228221964,27.087711128606927,26.54699603705064,26.639755249023438,129930000
2015-11-24,26.54472827901737,27.00173212439303,26.49721810643427,26.89539909362793,171212800
2015-11-25,26.9700634063342,26.974589171796932,26.67821367264409,26.703100204467773,85553200
2015-11-27,26.76192196218493,26.789071375613116,26.605815855601858,26.6533260345459,52185600
2015-11-30,26.694049398330883,27.015311417256978,26.63975229733123,26.764184951782227,156721200
2015-12-01,26.865996254353384,26.879570100117174,26.438402852054224,26.5469970703125,139409600
2015-12-02,26.546986493947866,26.721192166857893,26.2619254900332,26.307172775268555,133546400
2015-12-03,26.36826479749161,26.42256189793782,25.841125341024956,26.06283950805664,166278000
2015-12-04,26.083201604590624,26.97911151571964,26.042478348354138,26.929338455200195,231108000
2015-12-07,26.91802588248572,27.11711638656781,26.653323869762712,26.75965690612793,128336800
2015-12-08,26.587718259414373,26.8320578205441,26.438400789439882,26.748350143432617,137238000
2015-12-09,26.614865615389384,26.626178302483893,26.03569193848359,26.157861709594727,185445600
2015-12-10,26.25288846463873,26.456504799441273,26.13298154694227,26.282299041748047,116850800
2015-12-11,26.060575755469923,26.105823046988814,25.531173469116514,25.605833053588867,187544800
2015-12-14,25.379593233016113,25.492713188284313,24.838879984920002,25.447465896606445,257274800
2015-12-15,25.32529467555522,25.519861125468523,24.965572341013768,24.99724578857422,213292400
2015-12-16,25.128472092574132,25.33661243989637,24.614908146843884,25.189556121826172,224954000
2015-12-17,25.343398029625458,25.39543397675632,24.655630111694336,24.655630111694336,179091200
2015-12-18,24.639790378144315,24.777795140586075,23.938445249201237,23.988218307495117,385813200
2015-12-21,24.271018780040926,24.291381270767182,23.88414871697845,24.282331466674805,190362400
2015-12-22,24.298170688678386,24.370567402781692,24.083241703068634,24.25971031188965,131157600
2015-12-23,24.268757973132043,24.626217498021944,24.252921246134328,24.57192039489746,130629600
2015-12-24,24.66014777635245,24.66014777635245,24.42259520367384,24.44069480895996,54281600
2015-12-28,24.341148456173702,24.36377382558586,24.022151115127777,24.16694450378418,106816800
2015-12-29,24.198615494844642,24.75742823159857,24.175991853800884,24.601322174072266,123724800
2015-12-30,24.565132147854186,24.59227983491533,24.248395898909155,24.28006935119629,100855200
2015-12-31,24.20994011153192,24.214464151541314,23.714474015913527,23.81402015686035,163649200
2016-01-04,23.21448219542985,23.838904961921934,23.07647568316033,23.834379196166992,270597600
2016-01-05,23.924868160629543,23.94749180421925,23.169227763078542,23.237098693847656,223164000
2016-01-06,22.75069424383321,23.16018982469457,22.5945898148453,22.782367706298828,273829600
2016-01-07,22.325354693911653,22.65340187747959,21.816314889432988,21.820838928222656,324377600
2016-01-08,22.29594831812926,22.422642140940482,21.890978590416097,21.93622589111328,283192000
2016-01-11,22.390971851856722,22.411332622227793,22.02219956733331,22.291425704956055,198957600
2016-01-12,22.748426921716945,22.780100375599023,22.361555100877425,22.614944458007812,196616800
2016-01-13,22.69638748508706,22.89321682629104,22.01314372289401,22.033504486083984,249758400
2016-01-14,22.162468027044163,22.7325937379302,21.66021499995496,22.51540184020996,252680400
2016-01-15,21.76427677965298,22.105899497671036,21.57423610011343,21.974679946899414,319335600
2016-01-19,22.264270833377413,22.31856792960295,21.60591185310772,21.868350982666016,212350800
2016-01-20,21.51541440329787,22.2144966002557,21.13533129768815,21.89776039123535,289337600
2016-01-21,21.958844465107436,22.144361116797135,21.4792169747296,21.786903381347656,208646000
2016-01-22,22.314041903123197,22.954301268454177,22.25522076876574,22.94525146484375,263202000
2016-01-25,22.967874989733556,22.97013787214262,22.445261348020097,22.497297286987305,207178000
2016-01-26,22.608158866778844,22.823086134498485,22.187352410632403,22.621732711791992,300308000
2016-01-27,21.728089140129228,21.861569907516067,21.11724012323628,21.135339736938477,533478800
2016-01-28,21.21903817624049,21.38419231911223,20.90230200463969,21.286909103393555,222715200
2016-01-29,21.445284981501306,22.02219581604004,21.34573885155747,22.02219581604004,257666000
2016-02-01,21.825364500838802,21.879661596204325,21.583287864995317,21.816314697265625,163774000
2016-02-02,21.587818906940925,21.728088318718957,21.32990546269436,21.375154495239258,149428800
2016-02-03,21.492794201058263,21.909074860226518,21.284653871474138,21.7982177734375,183857200
2016-02-04,21.80503649100517,22.13941402131151,21.65263366991462,21.97336196899414,185886800
2016-02-05,21.955162435426065,22.046149782924285,21.311430726456656,21.386493682861328,185672400
2016-02-08,21.184054193174887,21.76864577931499,21.163582944862977,21.6116943359375,216085600
2016-02-09,21.44791490830285,21.823236702575873,21.366026453718202,21.607141494750977,177324800
2016-02-10,21.818692722469535,21.916503864132338,21.404701741919098,21.443370819091797,169374400
2016-02-11,21.33418033227886,21.545725209408825,21.061218248805595,21.31370735168457,200298800
2016-02-12,21.425171374963732,21.495685767643817,21.156759567918414,21.379676818847656,161405600
2016-02-16,21.613967657233903,22.030233725287705,21.520706856310273,21.982465744018555,196231600
2016-02-17,21.98928572504808,22.33958592976294,21.87100337295297,22.319114685058594,179452800
2016-02-18,22.48288764808575,22.494261717656624,21.857352001353497,21.89602279663086,156084000
2016-02-19,21.836892221298513,22.009768103973737,21.791399390013584,21.845991134643555,141496800
2016-02-22,21.90740332534989,22.041610107641716,21.818691102919704,22.037059783935547,137123200
2016-02-23,21.92787739982938,21.950623813169514,21.507062678996533,21.538908004760742,127770400
2016-02-24,21.3774060989619,21.923326957948454,21.227276647932538,21.859636306762695,145022800
2016-02-25,21.848256262644124,22.00975799560547,21.666281550198946,22.00975799560547,110330800
2016-02-26,22.10984643609802,22.296369768396733,21.96881765767691,22.043882369995117,115964400
2016-02-29,22.032506422492407,22.344137582132056,21.984738446566265,21.993837356567383,140865200
2016-03-01,22.21220929380349,22.921907025044668,22.159890987375892,22.8673152923584,201628400
2016-03-02,22.8627666658433,22.949203720404107,22.664869248959473,22.9173583984375,132678400
2016-03-03,22.878691423245936,23.1357291842264,22.849119524824435,23.087961196899414,147822800
2016-03-04,23.28585552687567,23.599760145498422,23.058387959208215,23.431434631347656,184220400
2016-03-07,23.290401498934486,23.39048777280841,22.965122844283865,23.172119140625,143315600
2016-03-08,22.924179788200856,23.147098754459083,22.837742742538126,22.981046676635742,126247600
2016-03-09,23.04473972383984,23.106156941618256,22.808173234959792,23.001522064208984,108806800
2016-03-10,23.06748905503419,23.256285835146045,22.780879406703452,23.012895584106445,134054400
2016-03-11,23.256289138003403,23.26538805111692,23.087963584003877,23.260839462280273,109632800
2016-03-14,23.181221275897055,23.40868884966691,23.15164938062546,23.319974899291992,100304400
2016-03-15,23.64752654532976,23.925037236999444,23.62250497572415,23.788557052612305,160270800
2016-03-16,23.795382207022403,24.18207637486654,23.790831883858232,24.104738235473633,153214000
2016-03-17,24.002374372138394,24.21846957923751,23.874993103407714,24.06606674194336,137682800
2016-03-18,24.1889045087607,24.225300158912106,23.92731814891797,24.093368530273438,176820800
2016-03-21,24.095635928391857,24.48688036425567,23.91593636841071,24.091087341308594,142010800
2016-03-22,23.940961524067337,24.40499557088636,23.93186261309757,24.275339126586914,129777600
2016-03-23,24.22074739184747,24.354952423887728,24.08881578596938,24.141132354736328,102814000
2016-03-24,23.991000489902795,24.168424884324455,23.85906890696994,24.0364933013916,104532000
2016-03-28,24.1115590945514,24.15477848223136,23.897739052900555,23.927310943603516,77645600
2016-03-29,23.859074795309198,24.51873113733492,23.856799633541403,24.493709564208984,124760400
2016-03-30,24.71435018456986,25.116966993110236,24.702976112650077,24.921344757080078,182404400
2016-03-31,24.9577390816089,24.99868330874348,24.76666544316764,24.79168701171875,103553600
2016-04-01,24.74392751873439,25.021438293845662,24.611995882133915,25.019163131713867,103496000
2016-04-04,25.116967195163785,25.519585742382745,25.082846714569676,25.276195526123047,149424800
2016-04-05,24.909973129426067,25.18748383194415,24.889500146475836,24.978212356567383,106314800
2016-04-06,25.073749157491083,25.2443498224228,24.839456119882172,25.23979949951172,105616400
2016-04-07,25.01005750420733,25.116967534976737,24.593793188734622,24.689329147338867,127207600
2016-04-08,24.77349401377483,24.969114528413005,24.60516676156082,24.71662712097168,94326800
2016-04-11,24.787144888327393,25.160191617083978,24.75529956285598,24.79851722717285,117630000
2016-04-12,24.87130526072232,25.135168496044926,24.716628966769033,25.12152099609375,108929200
2016-04-13,25.203410483293805,25.55370905606362,25.203410483293805,25.485469818115234,133029200
2016-04-14,25.38993342449238,25.565082707985272,25.323967614090115,25.499116897583008,101895600
