Price,Open,High,Low,Close,Volume,SMA_50,SMA_200,EMA_12,EMA_26,MACD,MACD_Signal,RSI,Log_Return,Volatility
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,,,
Date,,,,,,,,,,,,,,
2015-12-11,26.060575755469923,26.105823046988814,25.531173469116514,25.605833053588867,187544800,26.17685745239258,27.225651865005492,26.3655379781423,26.40516869697819,-0.03963071883589109,0.06535568246912588,33.11254857970235,-0.02607549316611439,0.01649184886650224
2015-12-14,25.379593233016113,25.492713188284313,24.838879984920002,25.447465896606445,257274800,26.188488388061522,27.208742332458495,26.224296119444478,26.33422774880251,-0.10993162935803014,0.030298220103694675,34.74227976730076,-0.006204012990279303,0.015134360420320368
2015-12-15,25.32529467555522,25.519861125468523,24.965572341013768,24.99724578857422,213292400,26.189312515258788,27.189280214309694,26.035519145464438,26.23519204804486,-0.1996729025804207,-0.015696004433128404,26.861629531805477,-0.017850515854171668,0.015135775954451978
2015-12-16,25.128472092574132,25.33661243989637,24.614908146843884,25.189556121826172,224954000,26.191594886779786,27.17169529914856,25.905370987981627,26.157737534991625,-0.2523665470099985,-0.06303011294850243,31.55004345499026,0.007663818661295098,0.015261110158106541
2015-12-17,25.343398029625458,25.39543397675632,24.655630111694336,24.655630111694336,179091200,26.185586700439455,27.153819189071655,25.713103160860506,26.046470318451085,-0.33336715759057967,-0.11709752187691788,28.219184007559676,-0.021424192497429998,0.013886970458718109
2015-12-18,24.639790378144315,24.777795140586075,23.938445249201237,23.988218307495117,385813200,26.1719974899292,27.13239386558533,25.447736260342754,25.89400720652842,-0.4462709461856669,-0.1829322067386677,23.009350439333417,-0.027442470545214384,0.014296062175323539
2015-12-21,24.271018780040926,24.291381270767182,23.88414871697845,24.282331466674805,190362400,26.152486114501954,27.111836109161377,25.268443215163067,25.774623818391117,-0.5061806032280494,-0.24758188603654405,28.305245351569056,0.012186179783325835,0.014686728092710571
2015-12-22,24.298170688678386,24.370567402781692,24.083241703068634,24.25971031188965,131157600,26.134865074157716,27.094102058410645,25.113253537736387,25.66240800309471,-0.549154465358324,-0.30789640190090006,29.5343066227812,-0.0009320232768892661,0.01459846669773343
2015-12-23,24.268757973132043,24.626217498021944,24.252921246134328,24.57192039489746,130629600,26.122632141113282,27.080463790893553,25.029971515761165,25.581631143228247,-0.5516596274670817,-0.3566490470141364,35.29682627641337,0.012787381161962479,0.014781321150027848
2015-12-24,24.66014777635245,24.66014777635245,24.42259520367384,24.44069480895996,54281600,26.1148934173584,27.063701620101927,24.939313560868673,25.497117340689854,-0.5578037798211817,-0.3968799935755455,21.29450040392912,-0.00535478055808804,0.014769691194094211
2015-12-28,24.341148456173702,24.36377382558586,24.022151115127777,24.16694450378418,106816800,26.09424575805664,27.046530981063842,24.820487552086444,25.398586019437584,-0.5780984673511398,-0.4331236883306644,20.795251710396613,-0.011263793236397472,0.014833295584471275
2015-12-29,24.198615494844642,24.75742823159857,24.175991853800884,24.601322174072266,123724800,26.08598014831543,27.030013666152954,24.786769801622725,25.339529438299415,-0.55275963667669,-0.45705087799986954,27.919981138063648,0.01781441857276671,0.015568361543756341
2015-12-30,24.565132147854186,24.59227983491533,24.248395898909155,24.28006935119629,100855200,26.06818069458008,27.009556283950804,24.708815886172506,25.261050913328816,-0.5522350271563106,-0.4760877078311578,29.556724304910688,-0.013144365910724915,0.01567454961405803
2015-12-31,24.20994011153192,24.214464151541314,23.714474015913527,23.81402015686035,163649200,26.03186882019043,26.9851718711853,24.571155004739865,25.15386344988671,-0.5827084451468458,-0.49741185529429544,24.98856781710053,-0.019381333039154156,0.016000185548302705
2016-01-04,23.21448219542985,23.838904961921934,23.07647568316033,23.834379196166992,270597600,25.996009216308593,26.961972341537475,24.45780488034404,25.0561238755371,-0.5983189951930612,-0.5175932832740486,29.296711644997828,0.0008545529680756827,0.016016441977005875
2016-01-05,23.924868160629543,23.94749180421925,23.169227763078542,23.237098693847656,223164000,25.94036449432373,26.937573041915893,24.270003928575363,24.92138126948603,-0.6513773409106669,-0.5443500948013723,26.570736675854775,-0.025378959291758887,0.014068555299866874
2016-01-06,22.75069424383321,23.16018982469457,22.5945898148453,22.782367706298828,273829600,25.859495429992677,26.90943730354309,24.041136817455897,24.76293582036105,-0.7217990029051542,-0.5798398764221288,26.54535186597552,-0.019763192574960432,0.01433422036102362
2016-01-07,22.325354693911653,22.65340187747959,21.816314889432988,21.820838928222656,324377600,25.776516647338866,26.877074584960937,23.699552526804627,24.54500271723969,-0.8454501904350629,-0.6329619392247157,19.324192887264743,-0.0431214632202566,0.016197773115036358
2016-01-08,22.29594831812926,22.422642140940482,21.890978590416097,21.93622589111328,283192000,25.699134521484375,26.8489848613739,23.428271505929033,24.351759989378476,-0.923488483449443,-0.6910672480696611,23.19356834107647,0.005273993163129733,0.016284159290708127
2016-01-11,22.390971851856722,22.411332622227793,22.02219956733331,22.291425704956055,198957600,25.60759059906006,26.82171082496643,23.25337215193319,24.199142634976816,-0.9457704830436278,-0.7420078950644544,32.17687053023333,0.016062686490478716,0.016962145720363715
2016-01-12,22.748426921716945,22.780100375599023,22.361555100877425,22.614944458007812,196616800,25.51684009552002,26.79715985298157,23.1551525067139,24.081794621868003,-0.9266421151541024,-0.7789347390823841,32.59327785373026,0.014408839954252755,0.017135771358834064
2016-01-13,22.69638748508706,22.89321682629104,22.01314372289401,22.033504486083984,249758400,25.41910140991211,26.766217765808104,22.982591272770836,23.93006942662474,-0.9474781538539041,-0.8126434220366882,29.187765575211614,-0.026046720886293905,0.017700504049858973
2016-01-14,22.162468027044163,22.7325937379302,21.66021499995496,22.51540184020996,252680400,25.323431396484374,26.73985143661499,22.910715975453776,23.82527923503846,-0.9145632595846855,-0.8330273895462876,31.365355234322607,0.021635375200411987,0.018628137622520354
2016-01-15,21.76427677965298,22.105899497671036,21.57423610011343,21.974679946899414,319335600,25.210684242248536,26.71098252296448,22.76671043259926,23.68819780628742,-0.9214873736881586,-0.8507193863746618,29.19850410945152,-0.024308722214215806,0.018834299865790348
2016-01-19,22.264270833377413,22.31856792960295,21.60591185310772,21.868350982666016,212350800,25.098378791809083,26.680387172698975,22.628501286455684,23.55339433787102,-0.9248930514153351,-0.8655541193827966,30.047183103488578,-0.004850448084648675,0.01852022808595549
2016-01-20,21.51541440329787,22.2144966002557,21.13533129768815,21.89776039123535,289337600,24.989195289611818,26.64767207145691,22.51607961026794,23.430754786268377,-0.9146751760004364,-0.8753783307063245,24.757151705521082,0.0013439353907684585,0.01787323477823871
2016-01-21,21.958844465107436,22.144361116797135,21.4792169747296,21.786903381347656,208646000,24.87716125488281,26.615898971557616,22.403898651972515,23.308988015533508,-0.9050893635609931,-0.8813205372772582,25.76960963686399,-0.005075339411064752,0.01743343454243608
2016-01-22,22.314041903123197,22.954301268454177,22.25522076876574,22.94525146484375,263202000,24.790511360168455,26.59037546157837,22.487183700106552,23.282044567334268,-0.7948608672277153,-0.8640286032673496,42.55809857486571,0.051801980306677105,0.02163081162087718
2016-01-25,22.967874989733556,22.97013787214262,22.445261348020097,22.497297286987305,207178000,24.712096633911134,26.561540184020995,22.488739636549745,23.223915139160418,-0.735175502610673,-0.8382579831360144,39.328278412011,-0.019715825831248424,0.02162023874550535
2016-01-26,22.608158866778844,22.823086134498485,22.187352410632403,22.621732711791992,300308000,24.63915683746338,26.532724103927613,22.509200109663936,23.179309033429423,-0.6701089237654863,-0.8046281712619088,44.687571318625196,0.005515887212276655,0.021731606572886947
2016-01-27,21.728089140129228,21.861569907516067,21.11724012323628,21.135339736938477,533478800,24.53825393676758,26.496755208969116,22.297836975398482,23.02790390035602,-0.7300669249575371,-0.7897159220010345,37.931066291314146,-0.06796456012704111,0.02602229419972558
2016-01-28,21.21903817624049,21.38419231911223,20.90230200463969,21.286909103393555,222715200,24.45567638397217,26.46215831756592,22.142309610474648,22.898941322803246,-0.7566317123285984,-0.7830990800665474,45.56054409038358,0.00714577918676326,0.025599190073983605
2016-01-29,21.445284981501306,22.02219581604004,21.34573885155747,22.02219581604004,257666000,24.37947883605957,26.430701866149903,22.123830565177016,22.833997211191157,-0.7101666460141409,-0.7685125932560661,50.64801191330934,0.033958557800145846,0.027146913810045383
2016-02-01,21.825364500838802,21.879661596204325,21.583287864995317,21.816314697265625,163774000,24.301380805969238,26.398897161483763,22.076520431652185,22.758613321270747,-0.6820928896185627,-0.7512286525285655,46.33630484438176,-0.009392774982694361,0.02695731181314677
2016-02-02,21.587818906940925,21.728088318718957,21.32990546269436,21.375154495239258,149428800,24.198170280456544,26.366472301483153,21.968617979896347,22.65613488971286,-0.6875169098165124,-0.7384863039861549,40.61004575603197,-0.02042882786227446,0.02715909929379387
2016-02-03,21.492794201058263,21.909074860226518,21.284653871474138,21.7982177734375,183857200,24.0966792678833,26.332980346679687,21.942402563518062,22.592585473692463,-0.6501829101744008,-0.7208256252238041,48.17417709348436,0.019598970296847623,0.027283504676955714
2016-02-04,21.80503649100517,22.13941402131151,21.65263366991462,21.97336196899414,185886800,23.99633800506592,26.301134557723998,21.94716554897592,22.54671706593703,-0.5995515169611103,-0.6965708035712654,45.58351498032059,0.008002687191838626,0.027101951411088152
2016-02-05,21.955162435426065,22.046149782924285,21.311430726456656,21.386493682861328,185672400,23.891272773742674,26.264444990158083,21.860908338804446,22.46077459311661,-0.5998662543121647,-0.6772298937194453,45.24328901763528,-0.02707131367029011,0.026030696059387314
2016-02-08,21.184054193174887,21.76864577931499,21.163582944862977,21.6116943359375,216085600,23.78559867858887,26.227708978652956,21.822567722978764,22.39787975925149,-0.5753120362727273,-0.6568463222301018,47.96355027092732,0.010474986162612703,0.026122545674656286
2016-02-09,21.44791490830285,21.823236702575873,21.366026453718202,21.607141494750977,177324800,23.683679504394533,26.19026901245117,21.789425226328333,22.339306554473673,-0.5498813281453394,-0.6354533234131493,47.68494405321979,-0.00021068782237448433,0.02582318276848699
2016-02-10,21.818692722469535,21.916503864132338,21.404701741919098,21.443370819091797,169374400,23.579480400085448,26.14936379432678,21.73618608675348,22.272940944445384,-0.5367548576919035,-0.6157136302689001,47.286313170699955,-0.007608339918390016,0.025574748341615786
2016-02-11,21.33418033227886,21.545725209408825,21.061218248805595,21.31370735168457,200298800,23.470470848083497,26.110144052505493,21.67118935828134,22.20188660424088,-0.5306972459595407,-0.5987103534070283,34.610813605683035,-0.006065141512795599,0.02499681160067426
2016-02-12,21.425171374963732,21.495685767643817,21.156759567918414,21.379676818847656,161405600,23.3671244430542,26.073398084640502,21.62634127529154,22.140982175693235,-0.5146409004016945,-0.5818964628059615,38.639663956391566,0.0030903860608916187,0.024424579305240415
2016-02-16,21.613967657233903,22.030233725287705,21.520706856310273,21.982465744018555,196231600,23.2806303024292,26.043563137054445,21.6811296550957,22.12924021779141,-0.44811056269571026,-0.5551392827839113,44.077913706742585,0.027804334507665656,0.024762823268028908
2016-02-17,21.98928572504808,22.33958592976294,21.87100337295297,22.319114685058594,179452800,23.20575580596924,26.011168212890624,21.779281198166913,22.143304993144532,-0.3640237949776193,-0.5169161852226529,63.93473761635314,0.015198348138374906,0.024960395911918024
2016-02-18,22.48288764808575,22.494261717656624,21.857352001353497,21.89602279663086,156084000,23.105089492797852,25.976936979293825,21.797241444084445,22.124987793402777,-0.3277463493183319,-0.47908221804178874,56.73933917330187,-0.019138459208489347,0.02536335344915277
2016-02-19,21.836892221298513,22.009768103973737,21.791399390013584,21.845991134643555,141496800,23.006816177368165,25.94569381713867,21.804741396478157,22.104321374235425,-0.2995799777572685,-0.44318176998488473,47.701979170501595,-0.0022875802602038927,0.025341667124822904
2016-02-22,21.90740332534989,22.041610107641716,21.818691102919704,22.037059783935547,137123200,22.912590370178222,25.91628818511963,21.840482686856216,22.099339034213212,-0.25885634735699625,-0.40631668545930705,52.890072657606275,0.008708139143127612,0.022375980880987568
2016-02-23,21.92787739982938,21.950623813169514,21.507062678996533,21.538908004760742,127770400,22.820211296081542,25.883528347015382,21.79408658191845,22.05782562462414,-0.2637390427056907,-0.3778011569085838,52.11239535703108,-0.02286459746763182,0.022517676947312285
2016-02-24,21.3774060989619,21.923326957948454,21.227276647932538,21.859636306762695,145022800,22.731758041381838,25.849725885391237,21.80417115497141,22.043144934412183,-0.23897377944077292,-0.3500356814150216,50.81377511694495,0.014780870939597072,0.02277806104780558
2016-02-25,21.848256262644124,22.00975799560547,21.666281550198946,22.00975799560547,110330800,22.65983654022217,25.818131732940675,21.835799899684343,22.040671827833908,-0.204871928149565,-0.3210029307619303,50.48545418281286,0.006844055051055687,0.01664200102230351
2016-02-26,22.10984643609802,22.296369768396733,21.96881765767691,22.043882369995117,115964400,22.591764869689943,25.787212781906128,21.867812587424464,22.040909645771777,-0.17309705834731304,-0.29142175627900685,60.28483288463271,0.0015492195846497675,0.016598395169566512
2016-02-29,22.032506422492407,22.344137582132056,21.984738446566265,21.993837356567383,140865200,22.531696701049803,25.75588663101196,21.88720101344645,22.037422809534412,-0.15022179608796193,-0.26318176424079787,56.32528427836011,-0.0022728258993315216,0.014774759539153562
2016-03-01,22.21220929380349,22.921907025044668,22.159890987375892,22.8673152923584,201628400,22.48525188446045,25.725631198883057,22.03798782558675,22.098896326780633,-0.06090850119388236,-0.22272711163141476,66.19892767862135,0.03894631725515855,0.0169605790994991
2016-03-02,22.8627666658433,22.949203720404107,22.664869248959473,22.9173583984375,132678400,22.450486450195314,25.695827856063843,22.173275606025328,22.159523146903364,0.013752459121963767,-0.17543119748073907,69.51807557554524,0.0021860208656470843,0.016093525420252195
2016-03-03,22.878691423245936,23.1357291842264,22.849119524824435,23.087961196899414,147822800,22.432481307983398,25.665285234451293,22.313996466159804,22.22829633579196,0.08570013036784374,-0.12320493191102251,73.24211254317512,0.0074166892870137354,0.015676608837819996
2016-03-04,23.28585552687567,23.599760145498422,23.058387959208215,23.431434631347656,184220400,22.415463371276857,25.63659457206726,22.48591003003486,22.317417691018306,0.16849233901655225,-0.06486547772550758,75.05566828966516,0.014767159807333842,0.01586492164815753
2016-03-07,23.290401498934486,23.39048777280841,22.965122844283865,23.172119140625,143315600,22.393711547851563,25.606618518829347,22.59148066243334,22.380728909507692,0.21075175292564907,-0.00974203159527625,65.85813334418135,-0.011128686378183015,0.014614475130862822
2016-03-08,22.924179788200856,23.147098754459083,22.837742742538126,22.981046676635742,126247600,22.36189407348633,25.574195823669434,22.651413895387556,22.42519689225792,0.2262170031296371,0.03744977534970642,59.179861192302994,-0.008279976128764605,0.014778569933072208
2016-03-09,23.04473972383984,23.106156941618256,22.808173234959792,23.001522064208984,108806800,22.33311061859131,25.540586004257204,22.705276690590853,22.467887645735775,0.23738904485507817,0.07743762925078078,67.25869098367392,0.0008905717747925339,0.014767743887000707
2016-03-10,23.06748905503419,23.256285835146045,22.780879406703452,23.012895584106445,134054400,22.310029640197754,25.5103071975708,22.75260267420864,22.5082586041336,0.24434407007503722,0.11081891741563207,68.43990485181018,0.0004943459337465826,0.014567524137553826
2016-03-11,23.256289138003403,23.26538805111692,23.087963584003877,23.260839462280273,109632800,22.283219985961914,25.478554611206054,22.830792949296583,22.564005334366687,0.2667876149298962,0.14201265691848491,68.99719015458591,0.010716500443006118,0.014468613095675589
2016-03-14,23.181221275897055,23.40868884966691,23.15164938062546,23.319974899291992,100304400,22.264018096923827,25.447389221191408,22.906051710834337,22.62000307991671,0.28604863091762667,0.17081985171831326,82.0113209565221,0.002539048300961458,0.014471706434837561
2016-03-15,23.64752654532976,23.925037236999444,23.62250497572415,23.788557052612305,160270800,22.263508834838866,25.42024866104126,23.041821763415562,22.706562633449717,0.33525912996584495,0.20370770736781962,82.91913294602006,0.01989438382717137,0.013893326536413602
2016-03-16,23.795382207022403,24.18207637486654,23.790831883858232,24.104738235473633,153214000,22.268916015625,25.39439751625061,23.20534737450142,22.8101311965626,0.3952161779388206,0.24200940148201983,83.83534130360448,0.013203759503802141,0.01381525789521636
2016-03-17,24.002374372138394,24.21846957923751,23.874993103407714,24.06606674194336,137682800,22.285495376586915,25.369003343582154,23.337765738723256,22.9031634591834,0.4346022795398561,0.28052797709358707,82.6117395335217,-0.0016055991531037845,0.01279874860508378
2016-03-18,24.1889045087607,24.225300158912106,23.92731814891797,24.093368530273438,176820800,22.311715393066407,25.343566255569456,23.45401232203867,22.991326797782662,0.4626855242560062,0.3169594865260709,84.10932246719241,0.001133808613016775,0.012722725578833667
2016-03-21,24.095635928391857,24.48688036425567,23.91593636841071,24.091087341308594,142010800,22.357120361328125,25.31897000312805,23.55202386346481,23.072790541747548,0.4792333217172633,0.34941425356430944,77.73165505002088,-9.468567924176078e-05,0.012736161798582616
2016-03-22,23.940961524067337,24.40499557088636,23.93186261309757,24.275339126586914,129777600,22.4039026260376,25.2960910987854,23.663303134714365,23.16186821469861,0.501434920015754,0.37981838685459834,79.00847552235571,0.0076190320453957015,0.011000298335092718
2016-03-23,24.22074739184747,24.354952423887728,24.08881578596938,24.141132354736328,102814000,22.440896759033205,25.273494281768798,23.736815322410052,23.23440629914585,0.5024090232642031,0.40433651413651933,72.85263873242177,-0.005543861891406758,0.011082974262201969
2016-03-24,23.991000489902795,24.168424884324455,23.85906890696994,24.0364933013916,104532000,22.46932773590088,25.250800371170044,23.782919626868754,23.293820151164056,0.48909947570469825,0.4212891064501551,64.647269644587,-0.004343892687084955,0.011263944616387954
2016-03-28,24.1115590945514,24.15477848223136,23.897739052900555,23.927310943603516,77645600,22.50720386505127,25.225923414230348,23.805133675597176,23.34074539504846,0.4643882805487145,0.429908941269867,69.71472900948845,-0.00455270586197633,0.011426810865196696
2016-03-29,23.859074795309198,24.51873113733492,23.856799633541403,24.493709564208984,124760400,22.54677001953125,25.204203634262086,23.911068427691298,23.426150148319614,0.4849182793716835,0.4409108088902303,83.01856784687418,0.023395808264260996,0.012095403559469888
2016-03-30,24.71435018456986,25.116966993110236,24.702976112650077,24.921344757080078,182404400,22.605703315734864,25.18621431350708,24.06649555528957,23.536905304524094,0.5295902507654766,0.4586466972652796,85.58146966663273,0.017308323325140113,0.009657206172130102
